affinity_group,category,description,eula,icon_uri,image_family,is_premium,label,language,location,logical_size_in_gb,media_link,name,os,os_state,pricing_detail_link,privacy_uri,published_date,publisher_name,recommended_vm_size,show_in_gui,small_icon_uri
,Public,"Some SQL Server components require additional setup and configuration before use. We recommend that you use a virtual machine size of A2 or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=286424,SqlServer2012_100.png,SQL Server 2012 SP2 Web on Windows Server 2012 R2,True,SQL Server 2012 SP2 Web on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5548.0-Web-ENU-Win2012R2-cy14su11,Windows,,http://go.microsoft.com/fwlink/?LinkId=271258,http://www.microsoft.com/en-us/download/details.aspx?id=29067,2014-12-01T08:00:00Z,Microsoft SQL Server Group,,True,SqlServer2012_45.png
,Public,"This Enterprise Edition image uses Fast Track optimization rated for 400 GB data warehousing workloads. After the portal deployment completes, you need to attach the disks. To do this, connect to the VM and then follow the on-screen instructions. Before using the VM, review the recommendations at http://go.microsoft.com/fwlink/p/?LinkId=320441. For best performance, we recommend the A6 VM size. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database.",http://go.microsoft.com/fwlink/?LinkID=285687,SqlServer2012_100.png,SQL Server 2012 SP1 for Data Warehousing on Windows Server 2012,True,SQL Server 2012 SP1 for Data Warehousing on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012SP1-CU5-11.0.3373.0-DataWarehousing-ENU-WS2012,Windows,,http://go.microsoft.com/fwlink/?LinkId=271259,http://www.microsoft.com/en-us/download/details.aspx?id=29067,2013-09-30T00:00:00Z,Microsoft SQL Server Group,,False,SqlServer2012_45.png
,Public,"This Enterprise Edition image uses Fast Track optimization rated for 400 GB data warehousing workloads. After the portal deployment completes, you need to attach the disks. To do this, connect to the VM and then follow the on-screen instructions. Before using the VM, review the recommendations [here|http://go.microsoft.com/fwlink/p/?LinkId=320441|_blank]. For best performance, we recommend the A6 VM size. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=285687,SqlServer2012_100.png,SQL Server 2012 SP1 for Data Warehousing on Windows Server 2012,True,SQL Server 2012 SP1 for Data Warehousing on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012SP1-CU5-11.0.3373.0-DataWarehousing-ENU-WS2012-CY13SU12,Windows,,http://go.microsoft.com/fwlink/?LinkId=271259,http://www.microsoft.com/en-us/download/details.aspx?id=29067,2013-12-23T00:00:00Z,Microsoft SQL Server Group,,False,SqlServer2012_45.png
,Public,"This Enterprise Edition image uses Fast Track optimization rated for 400 GB data warehousing workloads. After the portal deployment completes, you need to attach the disks. To do this, connect to the VM and then follow the on-screen instructions. Before using the VM, review the recommendations [here|http://go.microsoft.com/fwlink/p/?LinkId=320441|_blank]. For best performance, we recommend the A6 VM size. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=285687,SqlServer2012_100.png,SQL Server 2012 SP1 for Data Warehousing on Windows Server 2012,True,SQL Server 2012 SP1 for Data Warehousing on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012SP1-CU5-11.0.3373.0-DataWarehousing-ENU-WS2012-CY14SU02,Windows,,http://go.microsoft.com/fwlink/?LinkId=271259,http://www.microsoft.com/en-us/download/details.aspx?id=29067,2014-02-21T00:00:00Z,Microsoft SQL Server Group,,False,SqlServer2012_45.png
,Public,"This image contains the full version of SQL Server. Some SQL Server components require additional setup and configuration before use. We recommend that you use a virtual machine size of large or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database.",http://go.microsoft.com/fwlink/?LinkID=285687,SqlServer2012_100.png,SQL Server 2012 SP1 Enterprise on Windows Server 2012,True,SQL Server 2012 SP1 Enterprise on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012SP1-CU5-11.0.3373.0-Enterprise-ENU-Win2012,Windows,,http://go.microsoft.com/fwlink/?LinkId=271259,http://www.microsoft.com/en-us/download/details.aspx?id=29067,2013-08-06T00:00:00Z,Microsoft SQL Server Group,,True,SqlServer2012_45.png
,Public,"This image contains the full version of SQL Server. Some SQL Server components require additional setup and configuration before use. We recommend that you use a virtual machine size of large or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database.",http://go.microsoft.com/fwlink/?LinkID=285687,SqlServer2012_100.png,SQL Server 2012 SP1 Enterprise on Windows Server 2012,True,SQL Server 2012 SP1 Enterprise on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012SP1-CU5-11.0.3373.0-Enterprise-ENU-Win2012-CY13SU10,Windows,,http://go.microsoft.com/fwlink/?LinkId=271259,http://www.microsoft.com/en-us/download/details.aspx?id=29067,2013-10-21T00:00:00Z,Microsoft SQL Server Group,,True,SqlServer2012_45.png
,Public,"This image contains the full version of SQL Server. Some SQL Server components require additional setup and configuration before use. We recommend that you use a virtual machine size of A3 or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=285687,SqlServer2012_100.png,SQL Server 2012 SP1 Enterprise on Windows Server 2012,True,SQL Server 2012 SP1 Enterprise on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012SP1-CU5-11.0.3373.0-Enterprise-ENU-Win2012-CY13SU12,Windows,,http://go.microsoft.com/fwlink/?LinkId=271259,http://www.microsoft.com/en-us/download/details.aspx?id=29067,2013-12-23T00:00:00Z,Microsoft SQL Server Group,,True,SqlServer2012_45.png
,Public,"Some SQL Server components require additional setup and configuration before use. We recommend that you use a virtual machine size of medium or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database.",http://go.microsoft.com/fwlink/?LinkID=285691,SqlServer2012_100.png,SQL Server 2012 SP1 Standard on Windows Server 2012,True,SQL Server 2012 SP1 Standard on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012SP1-CU5-11.0.3373.0-Standard-ENU-Win2012-CY13SU10,Windows,,http://go.microsoft.com/fwlink/?LinkId=271257,http://www.microsoft.com/en-us/download/details.aspx?id=29067,2013-10-21T00:00:00Z,Microsoft SQL Server Group,,True,SqlServer2012_45.png
,Public,"Some SQL Server components require additional setup and configuration before use. We recommend that you use a virtual machine size of A2 or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=285691,SqlServer2012_100.png,SQL Server 2012 SP1 Standard on Windows Server 2012,True,SQL Server 2012 SP1 Standard on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012SP1-CU5-11.0.3373.0-Standard-ENU-Win2012-CY13SU12,Windows,,http://go.microsoft.com/fwlink/?LinkId=271257,http://www.microsoft.com/en-us/download/details.aspx?id=29067,2013-12-23T00:00:00Z,Microsoft SQL Server Group,,True,SqlServer2012_45.png
,Public,"This image is optimized for data warehousing workloads with data sizes up to 1TB using clustered columnstore indexes. After the portal deployment completes, you need to attach disks to the virtual machine. To do this, connect to the VM and follow the on-screen instructions. Before using the VM, review the recommendations [here|http://msdn.microsoft.com/library/dn387396.aspx|_blank]. For best performance, we recommend using a VM size of A7. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=512497,SqlServer2014_100.png,SQL Server 2014 RTM DataWarehousing on Windows Server 2012 R2,True,SQL Server 2014 RTM DataWarehousing on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2361.0-DataWarehousing-ENU-Win2012R2-cy14su05,Windows,,http://go.microsoft.com/fwlink/?LinkId=271259,http://go.microsoft.com/fwlink/?LinkID=282418,2014-06-27T07:00:00Z,Microsoft SQL Server Group,,False,SqlServer2014_45.png
,Public,"This image contains the full version of SQL Server. We recommend that you use a virtual machine size of A3 or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=512497,SqlServer2014_100.png,SQL Server 2014 RTM Enterprise on Windows Server 2012 R2,True,SQL Server 2014 RTM Enterprise on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2361.0-Enterprise-ENU-Win2012R2-cy14su05,Windows,,http://go.microsoft.com/fwlink/?LinkId=271259,http://go.microsoft.com/fwlink/?LinkID=282418,2014-06-09T07:00:00Z,Microsoft SQL Server Group,,True,SqlServer2014_45.png
,Public,"This image contains the full version of SQL Server. We recommend that you use a virtual machine size of A2 or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=512496,SqlServer2014_100.png,SQL Server 2014 RTM Standard on Windows Server 2012 R2,True,SQL Server 2014 RTM Standard on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2361.0-Standard-ENU-Win2012R2-cy14su05,Windows,,http://go.microsoft.com/fwlink/?LinkId=271257,http://go.microsoft.com/fwlink/?LinkID=282418,2014-06-09T07:00:00Z,Microsoft SQL Server Group,,True,SqlServer2014_45.png
,Public,"This image contains the full version of SQL Server. We recommend that you use a virtual machine size of A2 or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=512495,SqlServer2014_100.png,SQL Server 2014 RTM Web on Windows Server 2012 R2,True,SQL Server 2014 RTM Web on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2361.0-Web-ENU-Win2012R2-cy14su05,Windows,,http://go.microsoft.com/fwlink/?LinkId=271258,http://go.microsoft.com/fwlink/?LinkID=282418,2014-06-09T07:00:00Z,Microsoft SQL Server Group,,True,SqlServer2014_45.png
,Public,"This image contains the full version of SQL Server. We recommend that you use a virtual machine size of A3 or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=512497,SqlServer2014_100.png,SQL Server 2014 RTM Enterprise on Windows Server 2012 R2,True,SQL Server 2014 RTM Enterprise on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2430.0-Ent-ENU-Win2012R2-cy14su11,Windows,,http://go.microsoft.com/fwlink/?LinkId=271259,http://go.microsoft.com/fwlink/?LinkID=282418,2014-11-15T08:00:00Z,Microsoft SQL Server Group,,True,SqlServer2014_45.png
,Public,"This image contains the full version of SQL Server. We recommend that you use a virtual machine size of A2 or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=512496,SqlServer2014_100.png,SQL Server 2014 RTM Standard on Windows Server 2012 R2,True,SQL Server 2014 RTM Standard on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2430.0-Std-ENU-Win2012R2-cy14su11,Windows,,http://go.microsoft.com/fwlink/?LinkId=271257,http://go.microsoft.com/fwlink/?LinkID=282418,2014-11-15T08:00:00Z,Microsoft SQL Server Group,,True,SqlServer2014_45.png
,Public,"This image contains the full version of SQL Server. We recommend that you use a virtual machine size of A2 or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=512495,SqlServer2014_100.png,SQL Server 2014 RTM Web on Windows Server 2012 R2,True,SQL Server 2014 RTM Web on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2430.0-Web-ENU-Win2012R2-cy14su11,Windows,,http://go.microsoft.com/fwlink/?LinkId=271258,http://go.microsoft.com/fwlink/?LinkID=282418,2014-11-15T08:00:00Z,Microsoft SQL Server Group,,True,SqlServer2014_45.png
,Public,"This image is optimized for data warehousing workloads with data sizes up to 1TB using clustered columnstore indexes. After the portal deployment completes, you need to attach disks to the virtual machine. To do this, connect to the VM and follow the on-screen instructions. Before using the VM, review the recommendations [here|http://msdn.microsoft.com/library/dn387396.aspx|_blank]. For best performance, we recommend using a VM size of A7. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=512497,SQLServer2014_100.png,SQL Server 2014 RTM DataWarehousing on Windows Server 2012 R2,True,SQL Server 2014 RTM DataWarehousing on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014RTM-12.0.2000.8-DataWarehousing-ENU-WS2012R2-AprilGA,Windows,,http://go.microsoft.com/fwlink/?LinkId=271259,http://go.microsoft.com/fwlink/?LinkID=282418,2014-04-01T07:00:00Z,Microsoft SQL Server Group,,False,SqlServer2014_45.png
,Public,"This image contains the full version of SQL Server. We recommend that you use a virtual machine size of A3 or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=512497,SqlServer2014_100.png,SQL Server 2014 RTM Enterprise on Windows Server 2012 R2,True,SQL Server 2014 RTM Enterprise on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014RTM-12.0.2000.8-ENTCORE-ENU-WS2012R2-AprilGA,Windows,,http://go.microsoft.com/fwlink/?LinkId=271259,http://go.microsoft.com/fwlink/?LinkID=282418,2014-04-01T07:00:00Z,Microsoft SQL Server Group,,True,SqlServer2014_45.png
,Public,"This image contains the full version of SQL Server. We recommend that you use a virtual machine size of A2 or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=512496,SqlServer2014_100.png,SQL Server 2014 RTM Standard on Windows Server 2012 R2,True,SQL Server 2014 RTM Standard on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014RTM-12.0.2000.8-Standard-ENU-WS2012R2-AprilGA,Windows,,http://go.microsoft.com/fwlink/?LinkId=271257,http://go.microsoft.com/fwlink/?LinkID=282418,2014-04-01T07:00:00Z,Microsoft SQL Server Group,,True,SqlServer2014_45.png
,Public,"This image contains the full version of SQL Server. We recommend that you use a virtual machine size of A2 or higher. This image has been pre-configured for Windows Azure, including enabling CEIP which can be disabled, for more info see [here|http://msdn.microsoft.com/en-us/library/windowsazure/dn133151.aspx#database|_blank].",http://go.microsoft.com/fwlink/?LinkID=512495,SqlServer2014_100.png,SQL Server 2014 RTM Web on Windows Server 2012 R2,True,SQL Server 2014 RTM Web on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014RTM-12.0.2000.8-Web-ENU-WS2012R2-AprilGA,Windows,,http://go.microsoft.com/fwlink/?LinkId=271258,http://go.microsoft.com/fwlink/?LinkID=282418,2014-04-01T07:00:00Z,Microsoft SQL Server Group,,True,SqlServer2014_45.png
,Public,"DAILY BUILD 20150313 of Ubuntu Server 14.04.2.LTS DAILY (amd64) for Microsoft Azure. Daily builds are up-to-date builds of the regular release images for Ubuntu Server. While every effort is made to make sure that these are production quality, these images come with no warranty. In the event of a support issue, you may be asked to update to an official released build. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank]. ",http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS DAILY,False,Ubuntu Server 14.04.2.LTS DAILY,,Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_2_LTS-amd64-server-20150313-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-03-13T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,This image can be used by authorized Microsoft Service Providers only.,,WindowsServer2012R2_100.png,Windows Server RDSHwO13P on Windows Server 2012 R2,False,Windows Server RDSHwO13P on Windows Server 2012 R2,,East US;West US,127,,ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO13P-on-Windows-Server-2012-R2-20140417-1824,Windows,,,http://www.windowsazure.com/en-us/support/legal/privacy-statement,2014-04-17T19:21:27.3838648Z,Microsoft Windows Server Remote Desktop Group,,False,WindowsServer2012R2_45.png
,Public,This image contains the Windows Server 2012 R2 operating system with the Remote Desktop Session Host (RD Session Host) role installed. This image has been pre-configured for Windows Azure. RD Session Host enables a server to host RemoteApp programs or session-based desktops.,,WindowsServer2012R2_100.png,Windows Server Remote Desktop Session Host on Windows Server 2012 R2,False,Windows Server Remote Desktop Session Host on Windows Server 2012 R2,,East US;West US,127,,ad072bd3082149369c449ba5832401ae__Windows-Server-Remote-Desktop-Session-Host-on-Windows-Server-2012-R2-20140403-2126,Windows,,,,2014-04-03T22:17:28.0548753Z,Microsoft Windows Server Remote Desktop Group,,False,WindowsServer2012R2_45.png
,Public,Microsoft StorSimple Virtual Appliance 1100,,,StorSimple Virtual Appliance 1100,False,"Internal StorSimple Virtual Appliance 1100,December 2014",,West US,32,,9b7cfe55da0349d5a8316a8cc4741f87__Internal-StorSimple-VirtualAppliance-1100-20141230,Windows,,,http://azure.microsoft.com/en-us/support/legal/privacy-statement/,2014-12-30T14:38:38Z,Microsoft Hybrid Cloud Storage Group,,False,
,Public,Internal Microsoft StorSimple Virtual Appliance 1100,,,StorSimple Virtual Appliance 1100,False,hcs_azure.winblue_gdr_oob_hcs.9600.17361.141206-1411.amd64fre,,West US,32,,9b7cfe55da0349d5a8316a8cc4741f87__Internal-StorSimple-VirtualAppliance-1100-201412312,Windows,,,http://azure.microsoft.com/en-us/support/legal/privacy-statement/,2014-12-31T11:52:21Z,Microsoft Hybrid Cloud Storage Group,,False,
,MSDN,"The Visual Studio Premium 2013 Update 4 developer desktop is an offering exclusive to MSDN subscribers. The image includes Visual Studio Premium 2013 Update 4, SharePoint 2013 Trial, SQL Server 2012 Developer edition and configuration scripts to quickly create a development environment for Web, SQL and SharePoint 2013 development. To learn how to configure any development environment you can follow the links on the desktop. We recommend a Standard A3 VM size for SQL and Web development and Standard A4 VM size for SharePoint development. Please see [http://go.microsoft.com/fwlink/?LinkID=329862|http://go.microsoft.com/fwlink/?LinkID=329862] for a detailed description of the image. Privacy note: This image has been preconfigured for Microsoft Azure, including enabling the Visual Studio Experience Improvement Program for Visual Studio, which can be disabled.",http://msdn.microsoft.com/subscriptions/eula,VisualStudio2013_100.png,Visual Studio Premium 2013 Update 4 on Windows Server 2012,False,Visual Studio Premium 2013 Update 4 on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Visual-Studio-2013-Premium-Update4-AzureSDK-2.5-WS2012-201502.23,Windows,,,http://go.microsoft.com/fwlink/?LinkID=286720,2015-02-23T08:00:00Z,Microsoft Visual Studio Group,,True,VisualStudio2013_45.png
,MSDN,This image contains Windows 8.1 Enterprise N x64 and Visual Studio 2013 Premium Update 4 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up a development environment in Azure to develop and test applications targeting Windows 8.1. Please see [http://go.microsoft.com/fwlink/?linkid=398176|http://go.microsoft.com/fwlink/?linkid=398176] for more information. For more information on Windows 8.1 N edition see [here|http://windows.microsoft.com/en-gb/windows-8/n-editions].,http://msdn.microsoft.com/subscriptions/eula,VisualStudio2013_100.png,Visual Studio Premium 2013 Update 4 on Windows 8.1 Enterprise N (x64),False,Visual Studio Premium 2013 Update 4 on Windows 8.1 Enterprise N (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Visual-Studio-2013-Premium-Update4-AzureSDK-2.5-Win8.1-N-x64-201502.23,Windows,,,http://go.microsoft.com/fwlink/?LinkID=286720,2015-02-23T08:00:00Z,Microsoft Visual Studio Group,,True,VisualStudio2013_45.png
,MSDN,This image contains Windows 8.1 Enterprise x64 and Visual Studio 2013 Premium Update 4 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up a development environment in Azure to develop and test applications targeting Windows 8.1. Please see [http://go.microsoft.com/fwlink/?linkid=398176|http://go.microsoft.com/fwlink/?linkid=398176] for more information.,http://msdn.microsoft.com/subscriptions/eula,VisualStudio2013_100.png,Visual Studio Premium 2013 Update 4 on Windows 8.1 Enterprise (x64),False,Visual Studio Premium 2013 Update 4 on Windows 8.1 Enterprise (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Visual-Studio-2013-Premium-Update4-AzureSDK-2.5-Win8.1-x64-201502.23,Windows,,,http://go.microsoft.com/fwlink/?LinkID=286720,2015-02-23T08:00:00Z,Microsoft Visual Studio Group,,True,VisualStudio2013_45.png
,MSDN,"The Visual Studio Professional 2013 Update 4 developer desktop is an offering exclusive to MSDN subscribers. The image includes Visual Studio Professional 2013 Update 4, SharePoint 2013 Trial, SQL Server 2012 Developer edition and configuration scripts to quickly create a development environment for Web, SQL and SharePoint 2013 development. To learn how to configure any development environment you can follow the links on the desktop. We recommend a Standard A3 VM size for SQL and Web development and Standard A4 VM size for SharePoint development. Please see [http://go.microsoft.com/fwlink/?LinkID=329862|http://go.microsoft.com/fwlink/?LinkID=329862] for a detailed description of the image. Privacy note: This image has been preconfigured for Microsoft Azure, including enabling the Visual Studio Experience Improvement Program for Visual Studio, which can be disabled.",http://msdn.microsoft.com/subscriptions/eula,VisualStudio2013_100.png,Visual Studio Professional 2013 Update 4 on Windows Server 2012,False,Visual Studio Professional 2013 Update 4 on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Visual-Studio-2013-Professional-Update4-AzureSDK-2.5-WS2012-201502.23,Windows,,,http://go.microsoft.com/fwlink/?LinkID=286720,2015-02-23T08:00:00Z,Microsoft Visual Studio Group,,True,VisualStudio2013_45.png
